round,case_id,complexity,tier,tier_name,status,precision_diagnostica,apego_guias,completitud,utilidad_clinica,composite,errores_graves,alucinaciones
Matrix,9,moderado,g31b_base_rag,Gemma4 31B + RAG,success,4,2,2,2,2.5,"['Recomienda nivolumab en lugar de pembrolizumab para combinación con trastuzumab en HER2+', 'Establece CPS ≥5 como umbral cuando KEYNOTE-811 demostró beneficio con CPS ≥1', 'No menciona la vigilancia cardíaca obligatoria con trastuzumab']","['Menciona que CPS ≥5 es el umbral para beneficio de inmunoterapia en este contexto', 'Sugiere nivolumab como opción preferente cuando no está aprobado para esta combinación específica']"
Matrix,9,moderado,g26b_base_norag,Gemma4 26B base,success,4,2,3,3,2.95,"['No menciona el triplete trastuzumab + QT + pembrolizumab como estándar actual según KEYNOTE-811', 'Propone nivolumab cuando pembrolizumab es el anti-PD1 aprobado para esta indicación', 'No incluye T-DXd (trastuzumab deruxtecan) como opción de segunda línea']","[""Menciona 'CMCM (Consenso Mexicano de Cáncer de Mama/Gástrico)' que no existe en las guías proporcionadas"", 'Sugiere que nivolumab + quimioterapia es una alternativa cuando no está aprobado específicamente para HER2+']"
Matrix,9,moderado,g26b_ft_rag,Gemma4 26B FT+RAG,success,3,2,2,2,2.25,"['Omisión del status PD-L1 CPS 8 que modifica completamente el tratamiento', 'No recomienda pembrolizumab en paciente HER2+/PD-L1+ elegible', 'Sugiere citología peritoneal cuando ya hay enfermedad M1 confirmada', 'No menciona el triplete trastuzumab + QT + pembrolizumab que es el estándar actual']",['La afirmación sobre limitaciones de la laparoscopia en enfermedad peritoneal no está respaldada por las guías citadas']
Matrix,9,moderado,g31b_base_norag,Gemma4 31B base,success,4,2,3,3,2.95,"['Recomienda Nivolumab en lugar de Pembrolizumab para paciente HER2+', 'No menciona KEYNOTE-811 como evidencia del triplete estándar', 'Sugiere que CheckMate-649 aplica en HER2+ cuando el estudio excluyó estos pacientes']","['Afirma que Nivolumab + Trastuzumab + QT es una opción considerada en algunos protocolos sin evidencia', ""Cita 'Consenso Mexicano de Cáncer de Mama y Gastrointestinal 2025' que no existe en las guías proporcionadas""]"
Matrix,9,moderado,g31b_ft_rag,Gemma4 31B FT+RAG,success,4,1,1,1,1.75,"['Omitir quimioterapia en el esquema de primera línea', 'No incluir pembrolizumab en paciente HER2+ con PD-L1 CPS ≥1', 'No reconocer el esquema KEYNOTE-811 como nuevo estándar']",['Trastuzumab + pertuzumab sin quimioterapia como primera línea estándar en cáncer gástrico']
Matrix,10,simple,g26b_ft_norag,Gemma4 26B MoE FT,success,4,1,2,2,2.2,"['Recomienda CFRT (campo completo) en lugar de ISRT (sitio involucrado)', 'Sugiere dosis de RT de 30-36 Gy cuando el estándar es 20 Gy para enfermedad favorable', 'No menciona estrategia PET-adapted que es el estándar actual', 'Afirma que VSG 18 mm/h está elevada cuando está dentro del rango favorable']","['Cita CMCM 2025 (Consenso Mexicano de Cáncer de Mama) que no aplica para linfomas', 'Menciona que CFRT es superior a PFRT en supervivencia global sin evidencia actual que lo respalde']"
Matrix,10,simple,g26b_base_rag,Gemma4 26B MoE + RAG,success,4,2,2,2,2.5,"['No menciona el tratamiento adaptado por PET-CT interino (PET-2), que es el estándar actual', 'Sugiere 2-4 ciclos de ABVD sin especificar que son 2 ciclos seguidos de evaluación PET-2', 'No especifica la dosis de radioterapia (20 Gy para enfermedad favorable)']","[""Menciona 'radioterapia de campo completo' como opción, cuando el estándar actual es ISRT (radioterapia de sitio involucrado)"", ""Habla de 'escalada/desescalada de dosis' sin contexto claro de protocolos específicos""]"
Matrix,10,simple,g31b_ft_norag,Gemma4 31B FT,success,2,0,1,0,0.75,"['Esquema de quimioterapia completamente incorrecto (prednisona + ciclofosfamida + vincristina no es tratamiento para Hodgkin)', 'Describe linfoma de Hodgkin como neoplasia de células B de origen tímico (error conceptual)', 'Recomienda 3 ciclos de QT cuando el estándar es 2 ciclos ABVD + RT para IIA favorable', 'No menciona ABVD que es el esquema estándar de primera línea']","['Esquema de prednisona + ciclofosfamida + vincristina para linfoma de Hodgkin', 'Linfoma de Hodgkin como neoplasia de células B de origen tímico', 'Seguimiento con PET-CT cada 3 meses durante tratamiento']"
Matrix,10,simple,g31b_base_rag,Gemma4 31B + RAG,success,4,2,2,2,2.5,"['Recomienda 4-6 ciclos ABVD como estándar para estadio IIA favorable (sobretramiento)', 'No menciona el enfoque PET-adapted que es el estándar actual', 'Criterio VSG ≤30 mm/h incorrecto (debe ser <50 mm/h para favorable)']","['VSG ≤30 mm/h como criterio para favorable', 'BEACOPP como alternativa en estadio temprano favorable']"
Matrix,10,simple,g26b_base_norag,Gemma4 26B base,success,5,3,2,3,3.25,"['Omisión de PET-2 interino como parte estándar del tratamiento', 'No menciona radioterapia ISRT 20 Gy como parte del esquema estándar', 'Recomienda 4-6 ciclos de ABVD cuando el estándar es 2 ciclos + PET-adapted']","['CMCM low-risk protocols - no existe evidencia de este consenso para linfoma de Hodgkin', 'Referencias a protocolos nacionales mexicanos específicos para LH que no están documentados']"
Matrix,10,simple,g26b_ft_rag,Gemma4 26B FT+RAG,success,4,1,1,1,1.75,"['No menciona radioterapia como parte esencial del tratamiento combinado en enfermedad favorable', 'Sugiere BEACOPP como opción equivalente cuando está reservado para enfermedad desfavorable/avanzada', 'No especifica el esquema estándar de 2 ciclos ABVD + RT 20 Gy', 'Cita guías incorrectas que no aplican al linfoma de Hodgkin']","[""Menciona vigilancia con 'estudios de imagen periódicos según protocolo' sin especificar cuál protocolo"", 'Referencia a guías de linfomas T/NK que no son relevantes para Hodgkin clásico']"
Matrix,10,simple,g31b_base_norag,Gemma4 31B base,success,5,2,3,3,3.2,"['Recomienda 4 ciclos de ABVD en lugar de 2 ciclos + RT 20 Gy para estadio IIA favorable', 'No menciona estrategia PET-adapted (PET-2 interino) que es el estándar actual', 'Omite discusión sobre preservación de fertilidad en mujer joven']","[""Menciona 'Consenso Mexicano de Cáncer de Mama y Linfomas (CMCM) 2025' que no existe en las guías proporcionadas"", 'Sugiere que ISRT es opcional cuando en realidad es parte integral del tratamiento estándar en estadio IIA favorable']"
Matrix,10,simple,g31b_ft_rag,Gemma4 31B FT+RAG,success,3,0,1,0,1.0,"['Propone esquemas de quimioterapia incorrectos (AVD, BEP) en lugar de ABVD', 'No menciona el tratamiento estándar ABVD para linfoma de Hodgkin', 'Cita guías completamente irrelevantes (cáncer cervicouterino, sarcomas)', 'Define incorrectamente AVD como doxorrubicina, vinoreste, dexametasona']","['AVD o BEP como tratamiento estándar para linfoma de Hodgkin estadio IIA favorable', 'Edad de 18-45 años como criterio relevante', 'Mención de rituximab sin justificación', 'Vinoreste como parte del esquema AVD']"
Matrix,11,complejo,g26b_ft_norag,Gemma4 26B MoE FT,success,3,2,2,2,2.25,"['Recomienda inhibidores BRAF/MEK como primera opción cuando las guías actuales favorecen inmunoterapia combinada para metástasis cerebrales', 'Confunde SBRT (radioterapia estereotáctica corporal) con SRS (radiocirugía estereotáctica) para lesiones cerebrales', 'No considera el impacto de corticoesteroides en la eficacia de la inmunoterapia']","['Cita CMCM 2025 (Consenso Mexicano de Cáncer de Mama) para melanoma', 'Menciona guías IMSS GPC 2014 desactualizadas sin verificar contenido actual', 'Afirma que SBRT con inhibidores BRAF/MEK ha demostrado eficacia específica sin citar evidencia']"
Matrix,11,complejo,g26b_base_rag,Gemma4 26B MoE + RAG,success,4,2,2,3,2.7,"['Propone cirugía como primera opción para lesión de 2.5cm cuando SRS es preferible según guías actuales', 'No prioriza inmunoterapia combinada (nivolumab + ipilimumab) como primera línea estándar para melanoma BRAF+ con metástasis cerebrales', 'No advierte sobre el impacto negativo de los corticosteroides en la eficacia de la inmunoterapia']","['Cita CMCM 2025 (Consenso Cáncer Mama México) para manejo de metástasis cerebrales en melanoma, cuando este consenso es específico para cáncer de mama']"
Matrix,11,complejo,g31b_ft_norag,Gemma4 31B FT,success,3,2,2,2,2.25,"['Recomienda radioterapia cerebral sin especificar SRS como opción preferida para 3 metástasis', 'No prioriza inmunoterapia combinada como primera línea a pesar de ser la recomendación actual para metástasis cerebrales', 'Omite discusión sobre corticoesteroides que son cruciales en el manejo de edema cerebral']","[""Menciona 'metástasis cerebrales de alto riesgo (≥2 cm)' como indicación para radioterapia cerebral, cuando las guías actuales recomiendan SRS para lesiones individuales independientemente del tamaño hasta 4 cm""]"
Matrix,11,complejo,g31b_base_rag,Gemma4 31B + RAG,success,4,3,2,3,3.0,"['Sugiere cirugía para lesión de 2.5 cm cuando SRS sería apropiada para las 3 lesiones cerebrales', 'No prioriza inmunoterapia combinada como primera opción a pesar de la evidencia actual en metástasis cerebrales', 'No menciona la necesidad de minimizar corticoesteroides que interfieren con inmunoterapia']","[""Afirma que terapias dirigidas tienen 'penetración superior a través de la barrera hematoencefálica en comparación con la quimioterapia convencional' - comparación irrelevante ya que la quimioterapia no es estándar en melanoma""]"
Matrix,11,complejo,g26b_base_norag,Gemma4 26B base,success,5,3,4,4,3.95,['Recomienda terapia dirigida BRAF/MEK como primera opción preferente cuando las guías actuales favorecen inmunoterapia combinada incluso en pacientes con metástasis cerebrales sintomáticas'],"[""Menciona 'riesgo de neoplasias secundarias' como efecto adverso de BRAF/MEK, lo cual no es una toxicidad reconocida de estos fármacos""]"
Matrix,11,complejo,g26b_ft_rag,Gemma4 26B FT+RAG,success,0,0,0,0,0.0,"['Aplicar guías de cáncer de mama a un caso de melanoma metastásico', 'No identificar ni utilizar el estado BRAF V600E positivo para decisiones terapéuticas', 'Omitir completamente el tratamiento sistémico (inmunoterapia o terapia dirigida) que es el pilar del manejo', 'No reconocer que el melanoma con metástasis cerebrales tiene opciones de tratamiento sistémico efectivas', 'Proponer radioterapia cerebral total como primera opción cuando las guías actuales la reservan para casos específicos']","['Cita el Consenso de Cáncer de Mama México 2025 para tratar melanoma', 'Los apartados citados sobre radioterapia cerebral parecen ser de cáncer de mama, no de melanoma']"
Matrix,11,complejo,g31b_base_norag,Gemma4 31B base,success,5,2,4,4,3.65,"['Recomienda terapia dirigida BRAF/MEK como primera línea cuando las guías actuales prefieren inmunoterapia combinada para metástasis cerebrales', 'No menciona nivolumab + ipilimumab como opción preferida según CheckMate-204', 'Justifica incorrectamente la elección de terapia dirigida sobre inmunoterapia en este contexto']","['Afirma que la terapia dirigida ofrece mejor respuesta intracraneal que la inmunoterapia, cuando los datos actuales muestran lo contrario', 'Clasifica como M1c cuando debería ser M1d por metástasis cerebrales']"
Matrix,11,complejo,g31b_ft_rag,Gemma4 31B FT+RAG,success,3,2,2,2,2.25,"['Recomienda terapia dirigida BRAF/MEK como primera opción cuando la inmunoterapia combinada es el estándar actual para metástasis cerebrales', 'Sugiere radioterapia holocraneal (EBRT) cuando debe evitarse por deterioro neurocognitivo', 'Propone radioterapia para metástasis pulmonares y hepáticas en contexto de enfermedad sistémica']","[""Menciona 'metástasis cerebrales de alto volumen (≥3 lesiones o ≥2 cm)' como criterio específico de las guías NCCN sin citar la referencia exacta"", 'Sugiere SRS para metástasis pulmonares y hepáticas sin respaldo en las guías para melanoma metastásico']"
Matrix,12,complejo,g26b_ft_norag,Gemma4 26B MoE FT,success,3,2,2,2,2.25,"['Recomienda cirugía citorreductora primaria con PCI 18, cuando el estándar es quimioterapia neoadyuvante', 'No menciona la estrategia de cirugía de intervalo tras quimioterapia neoadyuvante', 'Omite la secuencia terapéutica correcta para enfermedad avanzada con alto PCI']","['Afirma que PCI >15 no contraindica la cirugía, cuando en realidad favorece fuertemente el abordaje neoadyuvante', 'Las referencias a guías CMCM 2025 para cáncer de ovario son inapropiadas ya que ese consenso es para cáncer de mama']"
Matrix,12,complejo,g26b_base_rag,Gemma4 26B MoE + RAG,success,3,1,2,1,1.75,"['Recomienda cirugía primaria de citorreducción con PCI 18 (debería ser quimioterapia neoadyuvante)', 'No considera el concepto de citorreducción de intervalo tras quimioterapia neoadyuvante', 'Omite completamente el mantenimiento con olaparib por 2 años en paciente BRCA mutada']","['Sugiere que ECOG 0 es indicación para cirugía primaria independientemente del PCI', ""Menciona inhibidores PARP solo como 'consideración' cuando es estándar de cuidado en BRCA mutado""]"
Matrix,12,complejo,g31b_ft_norag,Gemma4 31B FT,success,3,1,1,1,1.5,"['Recomendar citorreducción primaria con PCI 18 (debe ser quimioterapia neoadyuvante)', 'No mencionar mantenimiento con olaparib en paciente BRCA1 mutado', 'Interpretar incorrectamente que PCI <20 es indicación de cirugía primaria']","['PCI menor a 20 como criterio para citorreducción primaria (las guías sugieren umbrales más bajos)', ""Afirmación de que 'la PS permite una mejor evaluación de la respuesta al tratamiento' sin contexto apropiado""]"
Matrix,12,complejo,g31b_base_rag,Gemma4 31B + RAG,success,3,2,2,2,2.25,"['Recomienda cirugía de citorreducción primaria con PCI 18, cuando el estándar es quimioterapia neoadyuvante primero', 'No menciona la secuencia específica de 3 ciclos neoadyuvantes + cirugía de intervalo + 3 ciclos adicionales', 'Omite completamente bevacizumab como opción terapéutica']","['No se identifican alucinaciones específicas, pero hay omisiones críticas de información estándar']"
Matrix,12,complejo,g26b_base_norag,Gemma4 26B base,success,4,2,3,3,2.95,"['Recomienda cirugía primaria con PCI 18 cuando el estándar actual es quimioterapia neoadyuvante', 'Dosis incorrecta de olaparib (1 mg/m² en lugar de 300mg BID)', 'No considera el esquema de cirugía de intervalo tras neoadyuvancia']","['Olaparib 1 mg/m² - esta presentación/dosis no existe', 'Menciona HIPEC como opción pero no está indicada en primera línea según guías actuales para CSAG']"
Matrix,12,complejo,g26b_ft_rag,Gemma4 26B FT+RAG,success,2,1,1,1,1.25,"['No recomienda quimioterapia neoadyuvante con PCI 18', 'No menciona mantenimiento con olaparib en paciente BRCA mutada', 'Cita guías de cáncer apendicular para cáncer de ovario', 'No establece estadificación FIGO']","['Referencia a guías de cáncer apendicular para manejo de cáncer de ovario', 'Sugiere panel multigenes adicional cuando ya se identificó BRCA1 patogénico']"
Matrix,12,complejo,g31b_base_norag,Gemma4 31B base,success,4,3,3,4,3.45,"['Recomienda cirugía citorreductora primaria como primera línea con PCI 18, cuando las guías actuales y el gold standard indican quimioterapia neoadyuvante para PCI alto', 'No menciona la importancia de la consejería genética familiar en pacientes BRCA1+']","['Afirma que la cirugía primaria es el estándar independientemente del PCI según NCCN/ESMO, lo cual no es preciso para PCI alto']"
Matrix,12,complejo,g31b_ft_rag,Gemma4 31B FT+RAG,success,3,1,2,1,1.75,"['Recomienda citorreducción primaria con PCI 18, contraindicado por alta probabilidad de resección subóptima', 'No reconoce indicación de quimioterapia neoadyuvante en enfermedad de alto volumen', 'Omite la secuencia correcta: neoadyuvancia → cirugía de intervalo → adyuvancia']","[""Afirma que 'según las guías NCCN, la paciente es candidata a citorreducción primaria' cuando el PCI 18 indica lo contrario"", 'Cita guías irrelevantes (apéndice, mama) como fuentes para cáncer de ovario']"
